فایل,h1,طول_h1,عنوان,طول_عنوان,طول_توضیح,canonical,canonical_خودارجاع,hreflang,og,twitter,json_ld,لینک_ورودی,متن_یکتا,پرچم‌ها
knowledge-center/article-002.html,1,38,مقایسه لوله کربن استیل و استینلس استیل | پیشرو تجهیز فرتاک,58,134,https://pishtaj.ir/knowledge-center/article-002.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,24,100,متنِ یکتا 100
knowledge-center/article-003.html,1,36,راهنمای انتخاب شیر بر اساس کلاس فشار | پیشرو تجهیز فرتاک,56,132,https://pishtaj.ir/knowledge-center/article-003.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,24,107,متنِ یکتا 107
knowledge-center/article-004.html,1,29,راهنمای آب‌بندی شیرآلات صنعتی | پیشرو تجهیز فرتاک,49,125,https://pishtaj.ir/knowledge-center/article-004.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,24,95,متنِ یکتا 95
knowledge-center/article-005.html,1,41,فلومتر کوریولیس | پیشرو تجهیز فرتاک,35,137,https://pishtaj.ir/knowledge-center/article-005.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,24,67,متنِ یکتا 67
knowledge-center/article-006.html,1,26,ترانسمیتر سطح هیدرواستاتیک | پیشرو تجهیز فرتاک,46,122,https://pishtaj.ir/knowledge-center/article-006.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,24,75,متنِ یکتا 75
knowledge-center/article-007.html,1,43,کالیبراسیون ترانسمیتر دما | پیشرو تجهیز فرتاک,45,139,https://pishtaj.ir/knowledge-center/article-007.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,7,83,متنِ یکتا 83
knowledge-center/article-008.html,1,32,ترانسفورماتور قدرت | پیشرو تجهیز فرتاک,38,128,https://pishtaj.ir/knowledge-center/article-008.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,79,متنِ یکتا 79
knowledge-center/article-009.html,1,32,قرارداد تامین صنعتی | پیشرو تجهیز فرتاک,39,128,https://pishtaj.ir/knowledge-center/article-009.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,79,متنِ یکتا 79
knowledge-center/article-010.html,1,34,راهنمای گمرک و ترخیص کالاهای صنعتی | پیشرو تجهیز فرتاک,54,130,https://pishtaj.ir/knowledge-center/article-010.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,78,متنِ یکتا 78
knowledge-center/article-011.html,1,38,تامین تجهیزات پتروشیمی | پیشرو تجهیز فرتاک,42,134,https://pishtaj.ir/knowledge-center/article-011.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,86,متنِ یکتا 86
knowledge-center/article-012.html,1,24,تامین تجهیزات صنعت فولاد | پیشرو تجهیز فرتاک,44,120,https://pishtaj.ir/industries/steel/,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,90,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه · متنِ یکتا 90
knowledge-center/article-013.html,1,33,تامین تجهیزات نیروگاه سیکل ترکیبی | پیشرو تجهیز فرتاک,53,129,https://pishtaj.ir/knowledge-center/article-013.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,74,متنِ یکتا 74
knowledge-center/article-014.html,1,30,تامین تجهیزات خطوط لوله انتقال | پیشرو تجهیز فرتاک,50,126,https://pishtaj.ir/knowledge-center/article-014.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,90,متنِ یکتا 90
knowledge-center/article-015.html,1,34,تجهیزات پالایشگاه نفت | پیشرو تجهیز فرتاک,41,130,https://pishtaj.ir/knowledge-center/article-015.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,80,متنِ یکتا 80
knowledge-center/article-016.html,1,37,تجهیزات سیستم بخار | پیشرو تجهیز فرتاک,38,133,https://pishtaj.ir/knowledge-center/article-016.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,80,متنِ یکتا 80
knowledge-center/article-017.html,1,24,تامین تجهیزات صنعت سیمان | پیشرو تجهیز فرتاک,44,120,https://pishtaj.ir/knowledge-center/article-017.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,78,متنِ یکتا 78
knowledge-center/article-021.html,1,26,انتخاب شیر برای سرویس بخار | پیشرو تجهیز فرتاک,46,122,https://pishtaj.ir/knowledge-center/article-021.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,75,متنِ یکتا 75
knowledge-center/article-023.html,1,24,انتخاب شیر برای خطوط گاز | پیشرو تجهیز فرتاک,44,120,https://pishtaj.ir/knowledge-center/article-023.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,82,متنِ یکتا 82
knowledge-center/article-027.html,1,24,مقایسه شیر فولادی و چدنی | پیشرو تجهیز فرتاک,44,120,https://pishtaj.ir/knowledge-center/article-027.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,87,متنِ یکتا 87
knowledge-center/article-031.html,1,39,مقایسه برندهای شیرآلات اروپایی و آسیایی | پیشرو تجهیز فرتاک,59,135,https://pishtaj.ir/knowledge-center/article-031.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,105,متنِ یکتا 105
knowledge-center/article-041.html,1,24,ترانسمیتر سطح التراسونیک | پیشرو تجهیز فرتاک,44,120,https://pishtaj.ir/knowledge-center/article-041.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,84,متنِ یکتا 84
knowledge-center/article-052.html,1,30,مقایسه برندهای ترانسمیتر صنعتی | پیشرو تجهیز فرتاک,50,126,https://pishtaj.ir/knowledge-center/article-052.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,93,متنِ یکتا 93
knowledge-center/article-059.html,1,33,کنتاکتور و بی متال | پیشرو تجهیز فرتاک,38,129,https://pishtaj.ir/knowledge-center/article-059.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,88,متنِ یکتا 88
knowledge-center/asme-b16-11-socket-weld-threaded.html,1,43,ASME B16.11 | پیشرو تجهیز فرتاک,31,139,https://pishtaj.ir/knowledge-center/asme-b16-11-socket-weld-threaded.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,69,متنِ یکتا 69
knowledge-center/asme-b16-34.html,1,37,استاندارد ASME B16.34 | پیشرو تجهیز فرتاک,41,133,https://pishtaj.ir/knowledge-center/asme-b16-34.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,78,متنِ یکتا 78
knowledge-center/asme-b16-5.html,1,33,ASME B16.5 | پیشرو تجهیز فرتاک,30,129,https://pishtaj.ir/knowledge-center/asme-b16-5.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,5,314,متنِ یکتا 314
knowledge-center/asme-b16-9.html,1,24,ASME B16.9 | پیشرو تجهیز فرتاک,30,120,https://pishtaj.ir/knowledge-center/asme-b16-9.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,5,287,متنِ یکتا 287
knowledge-center/asme-b31-1.html,1,33,ASME B31.1 | پیشرو تجهیز فرتاک,30,129,https://pishtaj.ir/knowledge-center/asme-b31-1.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,75,متنِ یکتا 75
knowledge-center/asme-b31-3-process-piping-guide.html,1,48,راهنمای استاندارد ASME B31.3 | پیشرو تجهیز فرتاک,48,152,https://pishtaj.ir/knowledge-center/asme-b31-3-process-piping-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,5,389,متنِ یکتا 389
knowledge-center/asme-b31-3.html,1,30,ASME B31.3 | پیشرو تجهیز فرتاک,30,126,https://pishtaj.ir/knowledge-center/asme-b31-3.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,86,متنِ یکتا 86
knowledge-center/asme-b36-10-pipe-dimensions.html,1,59,استاندارد ASME B36.10 | پیشرو تجهیز فرتاک,41,138,https://pishtaj.ir/knowledge-center/asme-b36-10-pipe-dimensions.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,754,
knowledge-center/asme-b36-19.html,1,49,راهنمای ابعاد لوله طبق ASME B36.19 | پیشرو تجهیز فرتاک,54,145,https://pishtaj.ir/knowledge-center/asme-b36-19.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,5,103,متنِ یکتا 103
knowledge-center/astm-a105-astm-a350-lf2.html,1,32,مقایسه ASTM A105 و ASTM A350 LF2 | پیشرو تجهیز فرتاک,52,128,https://pishtaj.ir/knowledge-center/astm-a105-astm-a350-lf2.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,4,75,متنِ یکتا 75
knowledge-center/astm-a105-vs-a234.html,1,39,مقایسه ASTM A105 و ASTM A234 در پایپینگ | پیشرو تجهیز فرتاک,59,143,https://pishtaj.ir/knowledge-center/astm-a105-vs-a234.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,4,371,متنِ یکتا 371
knowledge-center/astm-a105.html,1,34,فورج کربن استیل ASTM A105؛ مشخصات، A105N و نکات خرید,52,135,https://pishtaj.ir/knowledge-center/astm-a105.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,11,4277,
knowledge-center/astm-a106-a53.html,1,22,مقایسه ASTM A106 و A53 | پیشرو تجهیز فرتاک,42,118,https://pishtaj.ir/knowledge-center/astm-a106-a53.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,107,متنِ یکتا 107
knowledge-center/astm-a179.html,1,36,تیوب مبدل حرارتی ASTM A179؛ مشخصات و نکات سفارش,47,133,https://pishtaj.ir/knowledge-center/astm-a179.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,13,3294,
knowledge-center/astm-a182-f304-f316.html,1,38,ASTM A182 F304/F316 | پیشرو تجهیز فرتاک,39,134,https://pishtaj.ir/knowledge-center/astm-a182-f304-f316.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,72,متنِ یکتا 72
knowledge-center/astm-a209.html,1,41,راهنمای لوله ASTM A209 | پیشرو تجهیز فرتاک,42,137,https://pishtaj.ir/knowledge-center/astm-a209.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,10,83,متنِ یکتا 83
knowledge-center/astm-a213.html,1,34,لوله و تیوب ASTM A213؛ گریدهای T11، T22 و T91,45,146,https://pishtaj.ir/knowledge-center/astm-a213.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,11,3760,
knowledge-center/astm-a234-wpb.html,1,38,ASTM A234 WPB | پیشرو تجهیز فرتاک,33,134,https://pishtaj.ir/knowledge-center/astm-a234-wpb.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,72,متنِ یکتا 72
knowledge-center/astm-a312.html,1,59,لوله استنلس استیل ASTM A312؛ TP304 و TP316 و نکات خرید,54,139,https://pishtaj.ir/knowledge-center/astm-a312.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,9,3782,
knowledge-center/astm-a335-p11-p22-p91.html,1,48,"لوله آلیاژی ASTM A335 P11, P22, P91 | پیشرو تجهیز فرتاک",55,144,https://pishtaj.ir/knowledge-center/kc-a335.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,87,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 3 صفحه · متنِ یکتا 87
knowledge-center/astm-a335-p91.html,1,32,لوله ASTM A335 P91 | پیشرو تجهیز فرتاک,38,128,https://pishtaj.ir/knowledge-center/kc-a335.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,88,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 3 صفحه · متنِ یکتا 88
knowledge-center/astm-a403-wp304-wp316.html,1,38,ASTM A403 WP304/WP316 | پیشرو تجهیز فرتاک,41,134,https://pishtaj.ir/knowledge-center/astm-a403-wp304-wp316.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,74,متنِ یکتا 74
knowledge-center/astm-a53-gr-b.html,1,43,مشخصات لوله ASTM A53 Gr.B | پیشرو تجهیز فرتاک,45,139,https://pishtaj.ir/knowledge-center/a53-pipe-specifications.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,10,77,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 3 صفحه · متنِ یکتا 77
knowledge-center/astm-jis.html,1,38,مقایسه استاندارد ASTM و JIS در پایپینگ | پیشرو تجهیز فرتاک,58,134,https://pishtaj.ir/knowledge-center/astm-jis.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,4,86,متنِ یکتا 86
knowledge-center/astm-piping-standards-guide.html,1,36,راهنمای استانداردهای ASTM در پایپینگ | پیشرو تجهیز فرتاک,56,140,https://pishtaj.ir/knowledge-center/astm-piping-standards-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,3,365,متنِ یکتا 365
knowledge-center/atex-iecex-hazardous-area-guide.html,1,48,راهنمای استاندارد ATEX و IECEx برای مناطق خطرناک,48,152,https://pishtaj.ir/knowledge-center/atex-iecex-hazardous-area-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,6,389,متنِ یکتا 389
knowledge-center/ball-valve-api-6d.html,1,34,Ball Valve API 6D | پیشرو تجهیز فرتاک,37,130,https://pishtaj.ir/knowledge-center/api-6d-ball-valve-standard.html,خیر,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,3,316,canonical به مقصدِ ادغام (انتظار می‌رود) · canonical مشترک با 2 صفحه · متنِ یکتا 316
knowledge-center/ball-vs-gate-valve-comparison.html,1,53,مقایسه Ball Valve و Gate Valve | پیشرو تجهیز فرتاک,50,138,https://pishtaj.ir/knowledge-center/ball-vs-gate-valve-comparison.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,8,807,
knowledge-center/butterfly-valve-api-609-concentric-offset.html,1,51,Butterfly Valve API 609 | پیشرو تجهیز فرتاک,43,147,https://pishtaj.ir/knowledge-center/butterfly-valve-api-609-concentric-offset.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,2,297,متنِ یکتا 297
knowledge-center/butterfly-valve-complete-guide.html,1,61,راهنمای جامع Butterfly Valve (شیر پروانه‌ای) | پیشرو تجهیز فرتاک,64,139,https://pishtaj.ir/knowledge-center/butterfly-valve-complete-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,4,893,
knowledge-center/cement-industry-supply-guide.html,1,33,راهنمای تامین تجهیزات صنایع سیمان | پیشرو تجهیز فرتاک,53,137,https://pishtaj.ir/knowledge-center/cement-industry-supply-guide.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question,8,359,متنِ یکتا 359
knowledge-center/cerabar.html,1,33,ترانسمیتر فشار اندرس هاسر Cerabar | پیشرو تجهیز فرتاک,53,129,https://pishtaj.ir/knowledge-center/cerabar.html,بله,2,7,4,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Organization|Question|WebPage,1,76,متنِ یکتا 76
